ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location
12706613,JF251014,"05/21/2022 05:00:00 PM","048XX N WASHTENAW AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,2031,20,40,4,6,1157499,1931968,2022,"11-12-2022 15:46",41.9690834,-87.69625938,"(41.969083395, -87.696259379)"
12709893,JF255184,"05/21/2022 05:00:00 PM","014XX S KEDZIE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1022,10,24,29,6,1155259,1893004,2022,"11-12-2022 15:46",41.86220834,-87.7055446,"(41.862208339, -87.705544596)"
12716739,JF263797,"05/21/2022 05:00:00 PM","004XX W ONTARIO ST",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1831,18,42,8,6,1173178,1904406,2022,"11-12-2022 15:46",41.89311778,-87.63942845,"(41.893117779, -87.639428446)"
12707280,JF252412,"05/21/2022 05:21:00 PM","007XX N OGDEN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1215,12,27,24,6,1168894,1905305,2022,"11-12-2022 15:46",41.89567869,-87.65513578,"(41.895678688, -87.655135777)"
12706096,JF250828,"05/21/2022 05:35:00 PM","015XX W TAYLOR ST",810,THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1231,12,28,28,6,1166280,1895666,2022,"11-12-2022 15:46",41.86928482,-87.66501206,"(41.869284824, -87.665012059)"
12706132,JF251018,"05/21/2022 06:00:00 PM","059XX S CALIFORNIA AVE",810,THEFT,"OVER $500","GAS STATION",FALSE,FALSE,824,8,16,66,6,1158725,1865240,2022,"11-12-2022 15:46",41.78595031,-87.69358027,"(41.785950308, -87.693580269)"
12722942,JF270478,"05/21/2022 06:00:00 PM","040XX N BROADWAY",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1915,19,46,3,6,1169869,1926986,2022,"11-12-2022 15:46",41.95515122,-87.65092113,"(41.955151216, -87.650921125)"
12707783,JF253012,"05/21/2022 06:30:00 PM","083XX S WESTERN AVE",810,THEFT,"OVER $500","PARK PROPERTY",FALSE,TRUE,614,6,18,70,6,1161827,1849102,2022,"11-12-2022 15:46",41.74160141,-87.68265436,"(41.741601409, -87.682654356)"
12706702,JF251624,"05/21/2022 06:40:00 PM","048XX S ASHLAND AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,933,9,20,61,6,1166486,1872725,2022,"11-12-2022 15:46",41.80632805,-87.6649112,"(41.80632805, -87.664911196)"
12707187,JF252215,"05/21/2022 07:00:00 PM","005XX N PULASKI RD",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1111,11,37,23,6,1149628,1903323,2022,"11-12-2022 15:46",41.89063597,-87.72594728,"(41.890635973, -87.725947279)"
12706178,JF250972,"05/21/2022 07:14:00 PM","048XX S ASHLAND AVE",810,THEFT,"OVER $500",STREET,TRUE,FALSE,931,9,20,61,6,1166486,1872725,2022,"11-12-2022 15:46",41.80632805,-87.6649112,"(41.80632805, -87.664911196)"
12706141,JF251005,"05/21/2022 07:30:00 PM","007XX W OHIO ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1214,12,27,24,6,1171139,1904076,2022,"11-12-2022 15:46",41.89225724,-87.64692657,"(41.892257244, -87.646926569)"
12706057,JF250917,"05/21/2022 07:48:00 PM","064XX S SANGAMON ST",810,THEFT,"OVER $500",STREET,FALSE,TRUE,723,7,16,68,6,1171084,1862065,2022,"11-12-2022 15:46",41.77697645,-87.64835888,"(41.776976454, -87.648358879)"
12711090,JF256410,"05/21/2022 07:50:00 PM","033XX E 87TH ST",810,THEFT,"OVER $500","PARK PROPERTY",FALSE,FALSE,424,4,10,46,6,1200219,1847927,2022,"11-12-2022 15:46",41.73749444,-87.54202947,"(41.737494437, -87.542029465)"
12706653,JF251688,"05/21/2022 08:00:00 PM","001XX N PARKSIDE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1512,15,29,25,6,1138578,1900413,2022,"11-12-2022 15:46",41.88285803,-87.76659936,"(41.88285803, -87.766599362)"
12706243,JF251070,"05/21/2022 08:10:00 PM","013XX W RANDOLPH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1224,12,27,28,6,1167150,1901140,2022,"11-12-2022 15:46",41.88428728,-87.66166081,"(41.884287279, -87.661660805)"
12706088,JF250934,"05/21/2022 08:11:00 PM","077XX S PHILLIPS AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,TRUE,421,4,7,43,6,1193872,1854153,2022,"11-12-2022 15:46",41.75473689,-87.56507898,"(41.754736886, -87.56507898)"
12707176,JF251471,"05/21/2022 09:30:00 PM","081XX S RHODES AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,631,6,6,44,6,1181322,1851094,2022,"11-12-2022 15:46",41.74664098,-87.61116458,"(41.746640981, -87.611164575)"
12708436,JF251273,"05/21/2022 11:00:00 PM","010XX W ADDISON ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1924,19,44,6,6,1168180,1924067,2022,"11-12-2022 15:46",41.9471781,-87.65721482,"(41.9471781, -87.657214823)"
12711635,JF257565,"05/22/2022 12:00:00 AM","005XX W CERMAK RD",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1235,12,25,31,6,1172919,1889693,2022,"11-12-2022 15:46",41.85275005,-87.6408156,"(41.852750046, -87.640815604)"
12710038,JF254668,"05/22/2022 12:00:00 AM","053XX N MAGNOLIA AVE",810,THEFT,"OVER $500","RESIDENCE - GARAGE",FALSE,FALSE,2013,20,48,77,6,1167003,1935570,2022,"11-12-2022 15:46",41.97876815,-87.66120947,"(41.978768153, -87.66120947)"
12706507,JF251526,"05/22/2022 12:00:00 AM","006XX W MONTROSE DR",810,THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1915,19,46,3,6,1171215,1929505,2022,"11-12-2022 15:46",41.96203391,-87.64589873,"(41.96203391, -87.645898728)"
12762102,JF318813,"05/22/2022 12:00:00 AM","021XX W 51ST ST",810,THEFT,"OVER $500","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,932,9,16,61,6,1162902,1870824,2022,"11-12-2022 15:46",41.80118721,-87.67810924,"(41.801187209, -87.678109238)"
12706561,JF251537,"05/22/2022 12:01:00 AM","002XX E 80TH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,623,6,6,44,6,1179135,1852014,2022,"11-12-2022 15:46",41.74921566,-87.61915023,"(41.749215656, -87.619150234)"
12706425,JF251379,"05/22/2022 12:15:00 AM","009XX N WELLS ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1823,18,27,8,6,1174545,1906922,2022,"11-12-2022 15:46",41.89999137,-87.63433273,"(41.89999137, -87.634332732)"
12706295,JF251211,"05/22/2022 12:45:00 AM","0000X E 16TH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,131,1,3,33,6,1176909,1892441,2022,"11-12-2022 15:46",41.86020151,-87.62608812,"(41.860201509, -87.626088124)"
12706912,JF251202,"05/22/2022 03:20:00 AM","0000X W TERMINAL ST",810,THEFT,"OVER $500","AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",FALSE,FALSE,1653,16,41,76,6,1101811,1934419,2022,"11-12-2022 15:46",41.97676298,-87.90098372,"(41.976762981, -87.900983721)"
12706310,JF251223,"05/22/2022 04:00:00 AM","062XX N LEROY AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1621,16,39,12,6,1140750,1941004,2022,"11-12-2022 15:46",41.99420413,-87.75762258,"(41.994204126, -87.757622582)"
12706429,JF251431,"05/22/2022 04:00:00 AM","0000X E 89TH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,634,6,9,44,6,1178432,1845997,2022,"11-12-2022 15:46",41.73272027,-87.62190856,"(41.732720266, -87.621908559)"
12706313,JF251208,"05/22/2022 04:15:00 AM","021XX W GRACE ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1921,19,47,5,6,1161236,1925208,2022,"11-12-2022 15:46",41.95045654,-87.6827072,"(41.95045654, -87.6827072)"
12706343,JF251261,"05/22/2022 04:30:00 AM","057XX S NORMANDY AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,811,8,13,56,6,1132709,1865646,2022,"11-12-2022 15:46",41.78755605,-87.78896003,"(41.787556048, -87.788960029)"
12707567,JF252764,"05/22/2022 04:30:00 AM","025XX S MILLARD AVE",810,THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1013,10,22,30,6,1152442,1886970,2022,"11-12-2022 15:46",41.84570639,-87.7160447,"(41.845706386, -87.716044695)"
12707577,JF252639,"05/22/2022 04:45:00 AM","025XX N LINCOLN AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1932,19,43,7,6,1169371,1917267,2022,"11-12-2022 15:46",41.92849274,-87.65303541,"(41.928492735, -87.653035407)"
12707636,JF252659,"05/22/2022 05:00:00 AM","058XX S NEWCASTLE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,811,8,13,56,6,1131729,1865033,2022,"11-12-2022 15:46",41.78589083,-87.7925675,"(41.785890832, -87.7925675)"
12706676,JF251740,"05/22/2022 06:00:00 AM","056XX S MOODY AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,811,8,13,56,6,1136341,1866508,2022,"11-12-2022 15:46",41.78985765,-87.77562222,"(41.789857654, -87.775622216)"
12707832,JF252202,"05/22/2022 08:00:00 AM","017XX N PAULINA ST",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,1433,14,32,24,6,1164741,1911722,2022,"11-12-2022 15:46",41.91337646,-87.67020656,"(41.913376455, -87.670206562)"
12707122,JF252175,"05/22/2022 08:30:00 AM","021XX W FARWELL AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2411,24,50,2,6,1160588,1945576,2022,"11-12-2022 15:46",42.00636067,-87.6845221,"(42.006360672, -87.684522097)"
12706505,JF251513,"05/22/2022 09:08:00 AM","057XX S LAKE SHORE DR",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,331,3,5,41,6,1189729,1867390,2022,"11-12-2022 15:46",41.79116079,-87.57983659,"(41.791160785, -87.579836586)"
12733890,JF281878,"05/22/2022 09:38:00 AM","064XX S DR MARTIN LUTHER KING JR DR",810,THEFT,"OVER $500",STREET,FALSE,FALSE,312,3,20,69,6,1180028,1862398,2022,"11-12-2022 15:46",41.77769007,-87.61556045,"(41.777690067, -87.615560446)"
12706572,JF251608,"05/22/2022 10:00:00 AM","065XX N NATOMA AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1611,16,41,10,6,1131310,1943051,2022,"11-12-2022 15:46",41.99999017,-87.79230004,"(41.999990171, -87.79230004)"
12751477,JF305871,"05/22/2022 10:00:00 AM","044XX N WOLCOTT AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1912,19,47,4,6,1163020,1929566,2022,"11-12-2022 15:46",41.96237775,-87.6760265,"(41.962377753, -87.676026499)"
12706591,JF251628,"05/22/2022 10:30:00 AM","057XX S LAKE SHORE DR",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,331,3,5,41,6,1189729,1867390,2022,"11-12-2022 15:46",41.79116079,-87.57983659,"(41.791160785, -87.579836586)"
12706712,JF251707,"05/22/2022 11:30:00 AM","057XX S LAKE SHORE DR",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,331,3,5,41,6,1189729,1867390,2022,"11-12-2022 15:46",41.79116079,-87.57983659,"(41.791160785, -87.579836586)"
12707803,JF253135,"05/22/2022 12:00:00 PM","038XX N DRAKE AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,1732,17,35,16,6,1152036,1925453,2022,"11-12-2022 15:46",41.95131551,-87.7165193,"(41.951315505, -87.716519304)"
12706772,JF251547,"05/22/2022 12:20:00 PM","023XX S WHIPPLE ST",810,THEFT,"OVER $500",APARTMENT,FALSE,TRUE,1033,10,12,30,6,1156392,1888331,2022,"11-12-2022 15:46",41.8493623,-87.70151173,"(41.849362301, -87.701511725)"
12706553,JF251546,"05/22/2022 12:30:00 PM","007XX E 31ST DR",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,133,1,4,35,6,1181979,1884604,2022,"11-12-2022 15:46",41.8385802,-87.60772081,"(41.838580199, -87.60772081)"
12706711,JF251806,"05/22/2022 02:00:00 PM","011XX S STATE ST",810,THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,123,1,4,32,6,1176513,1895462,2022,"11-12-2022 15:46",41.86850027,-87.62745054,"(41.868500271, -87.627450542)"
12721651,JF269796,"05/22/2022 02:00:00 PM","002XX W 63RD ST",810,THEFT,"OVER $500","CTA TRAIN",FALSE,FALSE,711,7,20,68,6,1175827,1863196,2022,"11-12-2022 15:46",41.77997505,-87.63093738,"(41.779975054, -87.630937377)"
12706768,JF251818,"05/22/2022 02:58:00 PM","011XX S MICHIGAN AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,123,1,4,32,6,1177422,1895476,2022,"11-12-2022 15:46",41.86851813,-87.62411302,"(41.868518128, -87.624113021)"
12706701,JF251671,"05/22/2022 03:15:00 PM","006XX W 63RD ST",810,THEFT,"OVER $500","SMALL RETAIL STORE",FALSE,FALSE,711,7,16,68,6,1172690,1863102,2022,"11-12-2022 15:46",41.77978685,-87.6424408,"(41.779786847, -87.642440798)"
12712231,JF251686,"05/22/2022 03:30:00 PM","080XX W FOREST PRESERVE AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1631,16,38,17,6,1121826,1922614,2022,"11-12-2022 15:46",41.94406784,-87.82763409,"(41.944067844, -87.827634087)"
12706764,JF251896,"05/22/2022 03:30:00 PM","001XX E OHIO ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1834,18,42,8,6,1177134,1904227,2022,"11-12-2022 15:46",41.89253788,-87.62490513,"(41.892537882, -87.624905127)"
12707672,JF252948,"05/22/2022 03:30:00 PM","008XX S WELLS ST",810,THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,123,1,25,32,6,1174838,1896647,2022,"11-12-2022 15:46",41.87178962,-87.6335643,"(41.87178962, -87.633564301)"
12729481,JF279271,"05/22/2022 04:00:00 PM","013XX W BARRY AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1933,19,32,6,6,1166929,1920702,2022,"11-12-2022 15:46",41.93797137,-87.66191002,"(41.937971369, -87.66191002)"
12706777,JF251822,"05/22/2022 05:05:00 PM","016XX N LAKE SHORE DR",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1814,18,43,7,6,1176665,1911098,2022,"11-12-2022 15:46",41.91140284,-87.62641961,"(41.911402836, -87.626419612)"
12706734,JF251813,"05/22/2022 05:50:00 PM","021XX S ARCHER AVE",810,THEFT,"OVER $500",RESTAURANT,FALSE,FALSE,914,9,25,34,6,1174964,1890018,2022,"11-12-2022 15:46",41.85359637,-87.63330016,"(41.853596368, -87.633300156)"
12707218,JF252298,"05/22/2022 06:00:00 PM","0000X E ONTARIO ST",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1834,18,42,8,6,1176399,1904492,2022,"11-12-2022 15:46",41.89328168,-87.62759645,"(41.893281677, -87.627596446)"
12707625,JF252760,"05/22/2022 06:00:00 PM","060XX N MELVINA AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1611,16,39,10,6,1133928,1939650,2022,"11-12-2022 15:46",41.99061175,-87.7827493,"(41.990611745, -87.782749298)"
12707307,JF252463,"05/22/2022 07:00:00 PM","015XX N CAMPBELL AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1423,14,1,24,6,1159461,1910120,2022,"11-12-2022 15:46",41.90909083,-87.68964833,"(41.909090827, -87.689648333)"
12708463,JF252696,"05/22/2022 07:00:00 PM","026XX W IOWA ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1211,12,26,24,6,1158632,1905891,2022,"11-12-2022 15:46",41.89750313,-87.6928097,"(41.897503131, -87.692809702)"
12706973,JF251918,"05/22/2022 07:30:00 PM","054XX S WELLS ST",810,THEFT,"OVER $500",STREET,FALSE,TRUE,935,9,3,37,6,1175552,1868549,2022,"11-12-2022 15:46",41.7946704,-87.63178543,"(41.794670403, -87.631785431)"
12708944,JF253472,"05/22/2022 07:40:00 PM","090XX S Yates Blvd",810,THEFT,"OVER $500","RESIDENCE - YARD (FRONT / BACK)",FALSE,FALSE,413,4,7,48,6,1193743,1845488,2022,"11-12-2022 15:46",41.73096255,-87.56583493,"(41.730962551, -87.565834933)"
12707287,JF252373,"05/22/2022 09:00:00 PM","046XX N KIONA AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1722,17,39,14,6,1147033,1930311,2022,"11-12-2022 15:46",41.96474357,-87.73478559,"(41.964743569, -87.734785589)"
12710016,JF254685,"05/22/2022 09:25:00 PM","029XX N WESTERN AVE",810,THEFT,"OVER $500","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,1432,14,32,21,6,1159856,1919275,2022,"11-12-2022 15:46",41.93420466,-87.68794417,"(41.934204659, -87.687944171)"
12707240,JF252368,"05/22/2022 10:00:00 PM","082XX S INGLESIDE AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,631,6,8,44,6,1183996,1850637,2022,"11-12-2022 15:46",41.74532492,-87.60138073,"(41.745324922, -87.601380733)"
12707753,JF253019,"05/22/2022 10:00:00 PM","061XX S TRIPP AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,813,8,13,65,6,1149092,1863533,2022,"11-12-2022 15:46",41.78145729,-87.72894394,"(41.781457288, -87.728943941)"
12720711,JF268684,"05/22/2022 10:00:00 PM","032XX N SOUTHPORT AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,1922,19,44,6,6,1166400,1921481,2022,"11-12-2022 15:46",41.94012034,-87.66383183,"(41.940120337, -87.663831833)"
12707204,JF252262,"05/22/2022 11:00:00 PM","024XX W CORTEZ ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1212,12,1,24,6,1160002,1906915,2022,"11-12-2022 15:46",41.90028489,-87.68774955,"(41.900284894, -87.687749552)"
12721873,JF270140,"05/23/2022 12:00:00 AM","031XX S ARCHER AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,912,9,12,59,6,1165626,1883694,2022,"11-12-2022 15:46",41.83644649,-87.66775374,"(41.836446487, -87.667753737)"
12713524,JF253773,"05/23/2022 12:00:00 AM","089XX S HARPER AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,413,4,8,48,6,1188009,1845998,2022,"11-12-2022 15:46",41.73250043,-87.58682407,"(41.732500429, -87.586824065)"
12707767,JF253047,"05/23/2022 12:30:00 AM","065XX N WESTERN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2412,24,50,2,6,1159128,1943383,2022,"11-12-2022 15:46",42.00037324,-87.68995427,"(42.000373243, -87.689954266)"
12708815,JF253161,"05/23/2022 12:45:00 AM","075XX S YATES BLVD",810,THEFT,"OVER $500",STREET,FALSE,FALSE,421,4,7,43,6,1193513,1855383,2022,"11-12-2022 15:46",41.75812089,-87.5663544,"(41.758120892, -87.566354398)"
12709304,JF254746,"05/23/2022 01:00:00 AM","060XX W EDDY ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1633,16,36,17,6,1135445,1922982,2022,"11-12-2022 15:46",41.94484628,-87.77756703,"(41.944846282, -87.777567028)"
12707861,JF253165,"05/23/2022 01:00:00 AM","007XX E 35TH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,212,2,4,36,6,1181902,1881918,2022,"11-12-2022 15:46",41.83121142,-87.60808657,"(41.831211419, -87.608086574)"
12708882,JF253979,"05/23/2022 02:00:00 AM","026XX W HIRSCH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1423,14,26,24,6,1158677,1909213,2022,"11-12-2022 15:46",41.90661805,-87.69255329,"(41.906618054, -87.692553285)"
12710264,JF255828,"05/23/2022 04:00:00 AM","028XX S ARCHER AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,913,9,11,60,6,1168560,1885794,2022,"11-12-2022 15:46",41.84214619,-87.65692713,"(41.842146193, -87.656927129)"
12708104,JF253408,"05/23/2022 05:11:00 AM","060XX S MICHIGAN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,311,3,20,40,6,1178195,1864905,2022,"11-12-2022 15:46",41.78461132,-87.62220419,"(41.784611316, -87.622204191)"
12711056,JF255987,"05/23/2022 05:50:00 AM","039XX W DIVERSEY AVE",810,THEFT,"OVER $500","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,2524,25,31,22,6,1149460,1918323,2022,"11-12-2022 15:46",41.93180068,-87.72617431,"(41.931800684, -87.726174308)"
12707165,JF252195,"05/23/2022 06:45:00 AM","016XX N ADA ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1433,14,2,24,6,1167205,1910917,2022,"11-12-2022 15:46",41.91111485,-87.66117756,"(41.911114852, -87.661177561)"
12708858,JF254338,"05/23/2022 08:00:00 AM","019XX W EDDY ST",810,THEFT,"OVER $500","RESIDENCE - GARAGE",FALSE,FALSE,1922,19,47,5,6,1162779,1923580,2022,"11-12-2022 15:46",41.94595694,-87.67708109,"(41.94595694, -87.677081087)"
12707484,JF252573,"05/23/2022 09:00:00 AM","114XX S BISHOP ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2234,22,34,75,6,1168600,1829029,2022,"11-12-2022 15:46",41.68637478,-87.65841481,"(41.686374783, -87.658414812)"
12722908,JF270672,"05/23/2022 09:30:00 AM","010XX W 15TH ST",810,THEFT,"OVER $500","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,1232,12,11,28,6,1169931,1892930,2022,"11-12-2022 15:46",41.86169824,-87.65168811,"(41.861698243, -87.651688112)"
12707605,JF252501,"05/23/2022 10:15:00 AM","035XX W 72ND ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,831,8,17,66,6,1153998,1856637,2022,"11-12-2022 15:46",41.76243756,-87.71114012,"(41.762437557, -87.711140117)"
12708948,JF253453,"05/23/2022 10:18:00 AM","023XX W 51ST ST",810,THEFT,"OVER $500","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,931,9,15,63,6,1161739,1870795,2022,"11-12-2022 15:46",41.80113188,-87.6823752,"(41.801131878, -87.682375196)"
12708172,JF252586,"05/23/2022 10:30:00 AM","025XX W 77TH ST",810,THEFT,"OVER $500",RESIDENCE,FALSE,TRUE,835,8,18,70,6,1160619,1853498,2022,"11-12-2022 15:46",41.75368969,-87.68695945,"(41.753689691, -87.686959451)"
12714619,JF252642,"05/23/2022 11:30:00 AM","095XX S JEFFERY AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,431,4,7,51,6,1191178,1842136,2022,"11-12-2022 15:46",41.72182671,-87.5753394,"(41.72182671, -87.575339397)"
12707560,JF252682,"05/23/2022 12:00:00 PM","008XX S WABASH AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,123,1,4,32,6,1176919,1896523,2022,"11-12-2022 15:46",41.87140255,-87.62592795,"(41.871402549, -87.625927945)"
12711956,JF258014,"05/23/2022 12:00:00 PM","035XX W 84TH PL",810,THEFT,"OVER $500",STREET,FALSE,FALSE,834,8,18,70,6,1154274,1848324,2022,"11-12-2022 15:46",41.73961983,-87.71034914,"(41.73961983, -87.710349139)"
12707649,JF253017,"05/23/2022 12:00:00 PM","006XX N LEAMINGTON AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1532,15,37,25,6,1141911,1903817,2022,"11-12-2022 15:46",41.89213797,-87.75427594,"(41.89213797, -87.754275936)"
12714539,JF260041,"05/23/2022 12:00:00 PM","018XX S ASHLAND AVE",810,THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1234,12,25,31,6,1166016,1891013,2022,"11-12-2022 15:46",41.85652222,-87.66611403,"(41.856522221, -87.666114029)"
12707694,JF252779,"05/23/2022 12:00:00 PM","103XX S KEDZIE AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,2211,22,19,74,6,1156832,1835922,2022,"11-12-2022 15:46",41.70553539,-87.70131053,"(41.705535387, -87.701310527)"
12712948,JF253187,"05/23/2022 12:00:00 PM","062XX S RHODES AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,TRUE,313,3,20,42,6,1180975,1863727,2022,"11-12-2022 15:46",41.78131523,-87.6120479,"(41.781315227, -87.612047896)"
12711060,JF255956,"05/23/2022 02:00:00 PM","003XX N DEARBORN ST",810,THEFT,"OVER $500","HOTEL / MOTEL",FALSE,FALSE,1831,18,42,8,6,1175883,1902625,2022,"11-12-2022 15:46",41.88817016,-87.62954775,"(41.88817016, -87.629547745)"
12708933,JF253594,"05/23/2022 02:06:00 PM","002XX E RANDOLPH ST",810,THEFT,"OVER $500","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,114,1,42,32,6,1177922,1901312,2022,"11-12-2022 15:46",41.88452109,-87.62209989,"(41.884521087, -87.622099893)"
12708271,JF253575,"05/23/2022 02:30:00 PM","036XX N SAWYER AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,1733,17,33,16,6,1154071,1924143,2022,"11-12-2022 15:46",41.94768034,-87.70907375,"(41.947680341, -87.709073748)"
12708878,JF254212,"05/23/2022 02:30:00 PM","017XX N PAULINA ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1433,14,32,24,6,1164740,1911733,2022,"11-12-2022 15:46",41.91340666,-87.67020992,"(41.913406661, -87.670209923)"
12707555,JF252789,"05/23/2022 02:35:00 PM","001XX E 16TH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,132,1,3,33,6,1177857,1892480,2022,"11-12-2022 15:46",41.86028705,-87.62260712,"(41.860287046, -87.622607118)"
12708954,JF252824,"05/23/2022 03:00:00 PM","003XX S STATE ST",810,THEFT,"OVER $500","CTA TRAIN",FALSE,FALSE,113,1,4,32,6,1176426,1898874,2022,"11-12-2022 15:46",41.87786497,-87.62766695,"(41.877864969, -87.627666954)"
12708492,JF253842,"05/23/2022 03:00:00 PM","020XX W GARFIELD BLVD",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,932,9,16,61,6,1163527,1868173,2022,"11-12-2022 15:46",41.79389944,-87.67589149,"(41.793899439, -87.67589149)"
12708768,JF254100,"05/23/2022 03:00:00 PM","080XX S MARYLAND AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,631,6,8,44,6,1183296,1851948,2022,"11-12-2022 15:46",41.74893876,-87.6039049,"(41.748938757, -87.603904902)"
12707564,JF252814,"05/23/2022 03:45:00 PM","017XX W WABANSIA AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1433,14,32,24,6,1164268,1911360,2022,"11-12-2022 15:46",41.91239313,-87.67195452,"(41.912393125, -87.671954515)"
12708626,JF254005,"05/23/2022 03:45:00 PM","066XX N DAMEN AVE",810,THEFT,"OVER $500","GROCERY FOOD STORE",FALSE,FALSE,2412,24,50,2,6,1161753,1944078,2022,"11-12-2022 15:46",42.00222581,-87.68027795,"(42.002225812, -87.680277948)"
